date,state,district,pincode,age_0_5,age_5_17,age_18_greater
15-11-2025,Tamil Nadu,Vellore,635602,3,1,0
15-11-2025,Tamil Nadu,Vellore,635652,1,0,0
15-11-2025,Tamil Nadu,Vellore,635804,0,1,0
15-11-2025,Tamil Nadu,Vellore,635812,2,0,0
15-11-2025,Tamil Nadu,Vellore,635813,1,0,0
14-11-2025,Tamil Nadu,Vellore,631151,1,0,0
14-11-2025,Tamil Nadu,Vellore,632057,1,0,0
14-11-2025,Tamil Nadu,Vellore,632058,1,0,0
14-11-2025,Tamil Nadu,Vellore,632513,1,0,0
14-11-2025,Tamil Nadu,Vellore,632601,0,1,0
14-11-2025,Tamil Nadu,Vellore,635810,2,1,0
14-11-2025,Tamil Nadu,Vellore,635851,2,0,0
14-11-2025,Tamil Nadu,Vellore,635901,1,0,0
17-11-2025,Tamil Nadu,Vellore,631101,1,0,0
17-11-2025,Tamil Nadu,Vellore,632001,1,0,0
17-11-2025,Tamil Nadu,Vellore,632010,1,0,0
17-11-2025,Tamil Nadu,Vellore,632106,1,0,0
17-11-2025,Tamil Nadu,Vellore,632202,3,0,0
17-11-2025,Tamil Nadu,Vellore,632209,3,0,0
17-11-2025,Tamil Nadu,Vellore,632401,1,0,0
17-11-2025,Tamil Nadu,Vellore,632505,1,0,0
17-11-2025,Tamil Nadu,Vellore,632508,1,0,0
17-11-2025,Tamil Nadu,Vellore,632602,2,0,0
17-11-2025,Tamil Nadu,Vellore,635814,0,1,0
16-11-2025,Tamil Nadu,Vellore,631001,0,1,0
16-11-2025,Tamil Nadu,Vellore,631003,4,0,0
16-11-2025,Tamil Nadu,Vellore,631051,2,1,0
16-11-2025,Tamil Nadu,Vellore,632001,2,0,0
16-11-2025,Tamil Nadu,Vellore,632007,1,0,0
16-11-2025,Tamil Nadu,Vellore,632055,1,0,0
16-11-2025,Tamil Nadu,Vellore,632107,3,0,0
16-11-2025,Tamil Nadu,Vellore,632209,1,0,0
16-11-2025,Tamil Nadu,Vellore,632404,4,0,0
16-11-2025,Tamil Nadu,Vellore,632507,2,0,0
16-11-2025,Tamil Nadu,Vellore,632510,2,0,0
16-11-2025,Tamil Nadu,Vellore,632514,0,1,0
16-11-2025,Tamil Nadu,Vellore,635702,1,0,0
16-11-2025,Tamil Nadu,Vellore,635752,1,0,0
16-11-2025,Tamil Nadu,Vellore,635802,4,1,0
16-11-2025,Tamil Nadu,Vellore,635853,2,0,0
18-11-2025,Tamil Nadu,Vellore,631102,4,1,0
18-11-2025,Tamil Nadu,Vellore,632106,1,0,0
18-11-2025,Tamil Nadu,Vellore,632107,0,1,0
18-11-2025,Tamil Nadu,Vellore,632204,4,0,0
18-11-2025,Tamil Nadu,Vellore,632209,3,0,0
18-11-2025,Tamil Nadu,Vellore,632508,3,0,0
18-11-2025,Tamil Nadu,Vellore,632513,3,0,0
18-11-2025,Tamil Nadu,Vellore,632531,1,2,0
18-11-2025,Tamil Nadu,Vellore,632602,0,1,0
18-11-2025,Tamil Nadu,Vellore,632603,1,0,0
18-11-2025,Tamil Nadu,Vellore,635601,4,0,0
18-11-2025,Tamil Nadu,Vellore,635653,3,0,0
18-11-2025,Tamil Nadu,Vellore,635702,2,0,0
18-11-2025,Tamil Nadu,Vellore,635803,0,1,0
18-11-2025,Tamil Nadu,Vellore,635808,1,0,0
18-11-2025,Tamil Nadu,Vellore,635811,1,0,0
18-11-2025,Tamil Nadu,Vellore,635851,1,0,0
18-11-2025,Tamil Nadu,Vellore,635852,1,0,0
19-11-2025,Tamil Nadu,Vellore,631151,0,1,0
19-11-2025,Tamil Nadu,Vellore,632001,11,1,0
19-11-2025,Tamil Nadu,Vellore,632009,5,1,0
19-11-2025,Tamil Nadu,Vellore,632013,3,0,0
19-11-2025,Tamil Nadu,Vellore,632104,5,0,0
19-11-2025,Tamil Nadu,Vellore,632107,6,0,0
19-11-2025,Tamil Nadu,Vellore,632403,2,0,0
19-11-2025,Tamil Nadu,Vellore,632503,5,0,0
19-11-2025,Tamil Nadu,Vellore,632505,1,0,0
19-11-2025,Tamil Nadu,Vellore,635801,1,0,0
19-11-2025,Tamil Nadu,Vellore,635805,2,1,0
19-11-2025,Tamil Nadu,Vellore,635852,2,2,0
15-12-2025,Tamil Nadu,Vellore,631051,5,0,0
15-12-2025,Tamil Nadu,Vellore,631052,7,1,0
15-12-2025,Tamil Nadu,Vellore,632004,2,1,0
15-12-2025,Tamil Nadu,Vellore,632009,8,0,0
15-12-2025,Tamil Nadu,Vellore,632506,3,0,0
15-12-2025,Tamil Nadu,Vellore,632601,8,4,0
15-12-2025,Tamil Nadu,Vellore,635710,1,1,0
15-12-2025,Tamil Nadu,Vellore,635751,17,1,0
15-12-2025,Tamil Nadu,Vellore,635802,6,1,0
15-12-2025,Tamil Nadu,Vellore,635810,11,2,0
15-12-2025,Tamil Nadu,Vellore,635854,4,0,0
25-11-2025,Tamil Nadu,Vellore,631003,4,1,0
25-11-2025,Tamil Nadu,Vellore,631151,1,0,0
25-11-2025,Tamil Nadu,Vellore,632105,1,0,0
25-11-2025,Tamil Nadu,Vellore,632204,3,0,0
25-11-2025,Tamil Nadu,Vellore,632508,4,0,0
25-11-2025,Tamil Nadu,Vellore,632514,1,0,0
25-11-2025,Tamil Nadu,Vellore,632603,1,0,0
25-11-2025,Tamil Nadu,Vellore,635751,2,1,0
25-11-2025,Tamil Nadu,Vellore,635814,1,0,0
22-12-2025,Tamil Nadu,Vellore,631001,4,0,0
22-12-2025,Tamil Nadu,Vellore,631052,6,0,0
22-12-2025,Tamil Nadu,Vellore,631101,2,0,0
22-12-2025,Tamil Nadu,Vellore,631151,2,0,0
22-12-2025,Tamil Nadu,Vellore,632009,7,0,0
22-12-2025,Tamil Nadu,Vellore,632204,7,0,0
22-12-2025,Tamil Nadu,Vellore,632312,1,0,0
22-12-2025,Tamil Nadu,Vellore,632405,3,0,0
22-12-2025,Tamil Nadu,Vellore,632505,4,0,0
22-12-2025,Tamil Nadu,Vellore,632507,1,0,0
22-12-2025,Tamil Nadu,Vellore,632509,7,0,0
22-12-2025,Tamil Nadu,Vellore,632513,3,0,0
22-12-2025,Tamil Nadu,Vellore,632516,1,0,0
22-12-2025,Tamil Nadu,Vellore,632601,8,0,0
22-12-2025,Tamil Nadu,Vellore,632602,9,0,0
22-12-2025,Tamil Nadu,Vellore,635602,2,0,0
22-12-2025,Tamil Nadu,Vellore,635653,5,0,0
22-12-2025,Tamil Nadu,Vellore,635815,2,0,0
21-12-2025,Tamil Nadu,Vellore,631004,1,0,0
21-12-2025,Tamil Nadu,Vellore,631051,1,0,0
21-12-2025,Tamil Nadu,Vellore,631151,1,0,0
21-12-2025,Tamil Nadu,Vellore,632004,1,0,0
21-12-2025,Tamil Nadu,Vellore,632013,1,0,0
21-12-2025,Tamil Nadu,Vellore,632102,1,0,0
21-12-2025,Tamil Nadu,Vellore,632105,1,0,0
21-12-2025,Tamil Nadu,Vellore,632319,1,0,0
21-12-2025,Tamil Nadu,Vellore,632404,3,0,0
21-12-2025,Tamil Nadu,Vellore,632513,2,0,0
21-12-2025,Tamil Nadu,Vellore,632531,1,0,0
21-12-2025,Tamil Nadu,Vellore,632601,1,0,0
21-12-2025,Tamil Nadu,Vellore,635602,3,0,0
24-12-2025,Tamil Nadu,Vellore,631051,1,0,0
24-12-2025,Tamil Nadu,Vellore,631151,1,0,0
24-12-2025,Tamil Nadu,Vellore,632103,1,0,0
24-12-2025,Tamil Nadu,Vellore,632203,1,0,0
24-12-2025,Tamil Nadu,Vellore,632404,1,0,0
24-12-2025,Tamil Nadu,Vellore,632517,1,0,0
24-12-2025,Tamil Nadu,Vellore,635652,3,1,0
24-12-2025,Tamil Nadu,Vellore,635655,1,0,0
24-12-2025,Tamil Nadu,Vellore,635751,4,0,0
24-12-2025,Tamil Nadu,Vellore,635806,1,0,0
24-12-2025,Tamil Nadu,Vellore,635814,0,1,0
24-12-2025,Tamil Nadu,Vellore,635851,1,0,0
23-12-2025,Tamil Nadu,Vellore,631004,3,0,0
23-12-2025,Tamil Nadu,Vellore,632101,3,0,0
23-12-2025,Tamil Nadu,Vellore,632103,3,0,0
23-12-2025,Tamil Nadu,Vellore,632113,2,0,0
23-12-2025,Tamil Nadu,Vellore,632204,1,0,0
23-12-2025,Tamil Nadu,Vellore,632401,3,0,0
23-12-2025,Tamil Nadu,Vellore,632501,1,0,0
23-12-2025,Tamil Nadu,Vellore,632508,2,0,0
23-12-2025,Tamil Nadu,Vellore,632531,1,0,0
23-12-2025,Tamil Nadu,Vellore,635710,3,0,0
23-12-2025,Tamil Nadu,Vellore,635752,3,0,0
23-12-2025,Tamil Nadu,Vellore,635754,2,0,0
23-12-2025,Tamil Nadu,Vellore,635805,3,0,0
23-12-2025,Tamil Nadu,Vellore,635810,6,0,0
25-12-2025,Tamil Nadu,Vellore,632509,2,1,0
25-12-2025,Tamil Nadu,Vellore,632520,0,1,0
25-12-2025,Tamil Nadu,Vellore,632602,4,0,0
25-12-2025,Tamil Nadu,Vellore,635655,1,0,0
25-12-2025,Tamil Nadu,Vellore,635810,6,0,0
25-12-2025,Tamil Nadu,Vellore,635852,0,1,0
26-12-2025,Tamil Nadu,Vellore,632105,2,0,0
26-12-2025,Tamil Nadu,Vellore,632509,3,0,0
26-12-2025,Tamil Nadu,Vellore,632514,1,1,0
26-12-2025,Tamil Nadu,Vellore,632602,2,0,0
26-12-2025,Tamil Nadu,Vellore,635601,1,1,0
26-12-2025,Tamil Nadu,Vellore,635702,0,1,0
26-12-2025,Tamil Nadu,Vellore,635710,1,1,0
26-12-2025,Tamil Nadu,Vellore,635802,3,0,0
26-12-2025,Tamil Nadu,Vellore,635805,1,0,0
29-12-2025,Tamil Nadu,Vellore,631051,2,0,0
29-12-2025,Tamil Nadu,Vellore,631052,1,0,0
29-12-2025,Tamil Nadu,Vellore,632006,2,0,0
29-12-2025,Tamil Nadu,Vellore,632318,1,0,0
29-12-2025,Tamil Nadu,Vellore,632401,2,0,0
29-12-2025,Tamil Nadu,Vellore,632513,1,0,0
29-12-2025,Tamil Nadu,Vellore,635754,1,0,0
29-12-2025,Tamil Nadu,Vellore,635805,1,0,0
29-12-2025,Tamil Nadu,Vellore,635811,1,0,0
29-12-2025,Tamil Nadu,Vellore,635812,1,0,0
27-12-2025,Tamil Nadu,Vellore,632007,1,1,0
27-12-2025,Tamil Nadu,Vellore,632404,4,0,0
27-12-2025,Tamil Nadu,Vellore,632405,1,0,0
27-12-2025,Tamil Nadu,Vellore,632507,1,0,0
27-12-2025,Tamil Nadu,Vellore,635601,2,0,0
27-12-2025,Tamil Nadu,Vellore,635701,1,1,0
27-12-2025,Tamil Nadu,Vellore,635810,2,2,0
27-12-2025,Tamil Nadu,Vellore,635811,1,0,0
27-12-2025,Tamil Nadu,Vellore,635815,1,0,0
28-12-2025,Tamil Nadu,Vellore,635754,1,0,0
28-12-2025,Tamil Nadu,Vellore,635810,1,0,0
28-12-2025,Tamil Nadu,Vellore,635901,2,0,0
01-01-2026,Tamil Nadu,Vellore,631001,1,0,0
01-01-2026,Tamil Nadu,Vellore,631052,8,0,0
01-01-2026,Tamil Nadu,Vellore,632009,5,0,0
01-01-2026,Tamil Nadu,Vellore,632014,2,0,0
01-01-2026,Tamil Nadu,Vellore,632055,2,0,0
01-01-2026,Tamil Nadu,Vellore,632104,2,1,0
01-01-2026,Tamil Nadu,Vellore,632319,1,1,0
01-01-2026,Tamil Nadu,Vellore,632508,4,0,0
01-01-2026,Tamil Nadu,Vellore,632512,2,0,0
01-01-2026,Tamil Nadu,Vellore,632521,2,1,0
01-01-2026,Tamil Nadu,Vellore,632531,2,1,0
01-01-2026,Tamil Nadu,Vellore,632602,7,4,0
01-01-2026,Tamil Nadu,Vellore,635601,6,1,0
01-01-2026,Tamil Nadu,Vellore,635751,15,1,0
01-01-2026,Tamil Nadu,Vellore,635752,5,1,0
01-01-2026,Tamil Nadu,Vellore,635803,2,0,0
01-01-2026,Tamil Nadu,Vellore,635806,0,1,0
01-01-2026,Tamil Nadu,Vellore,635810,6,1,0
01-01-2026,Tamil Nadu,Vellore,635852,6,0,0
01-01-2026,Tamil Nadu,Vellore,635901,2,0,0
31-12-2025,Tamil Nadu,Vellore,631004,1,0,0
31-12-2025,Tamil Nadu,Vellore,631102,1,0,0
31-12-2025,Tamil Nadu,Vellore,632101,1,0,0
31-12-2025,Tamil Nadu,Vellore,632106,1,0,0
31-12-2025,Tamil Nadu,Vellore,632512,4,0,0
31-12-2025,Tamil Nadu,Vellore,632514,0,1,0
31-12-2025,Tamil Nadu,Vellore,632516,1,0,0
31-12-2025,Tamil Nadu,Vellore,632531,1,2,0
31-12-2025,Tamil Nadu,Vellore,635652,1,0,0
31-12-2025,Tamil Nadu,Vellore,635653,1,0,0
31-12-2025,Tamil Nadu,Vellore,635752,0,1,0
31-12-2025,Tamil Nadu,Vellore,635806,0,1,0
31-12-2025,Tamil Nadu,Vellore,635813,1,1,0
31-12-2025,Tamil Nadu,Vellore,635851,3,0,0
31-12-2025,Tamil Nadu,Vellore,635901,2,0,0
02-01-2026,Tamil Nadu,Vellore,632011,1,0,0
02-01-2026,Tamil Nadu,Vellore,632013,1,0,0
02-01-2026,Tamil Nadu,Vellore,632406,1,0,0
02-01-2026,Tamil Nadu,Vellore,632505,1,0,0
02-01-2026,Tamil Nadu,Vellore,632506,1,0,0
02-01-2026,Tamil Nadu,Vellore,632509,1,2,0
02-01-2026,Tamil Nadu,Vellore,635602,2,0,0
02-01-2026,Tamil Nadu,Vellore,635710,1,0,0
02-01-2026,Tamil Nadu,Vellore,635751,5,0,0
02-01-2026,Tamil Nadu,Vellore,635807,1,0,0
02-01-2026,Tamil Nadu,Vellore,635808,3,0,0
02-01-2026,Tamil Nadu,Vellore,635811,1,1,0
02-01-2026,Tamil Nadu,Vellore,635813,1,0,0
03-01-2026,Tamil Nadu,Vellore,631051,0,1,0
03-01-2026,Tamil Nadu,Vellore,632602,0,1,0
09-06-2025,Tamil Nadu,Vellore,632004,2,3,0
09-06-2025,Tamil Nadu,Vellore,632006,1,1,0
09-06-2025,Tamil Nadu,Vellore,632007,4,1,0
09-06-2025,Tamil Nadu,Vellore,632013,2,1,0
09-06-2025,Tamil Nadu,Vellore,632113,0,1,0
09-06-2025,Tamil Nadu,Vellore,632201,1,0,0
09-06-2025,Tamil Nadu,Vellore,632203,0,1,0
09-06-2025,Tamil Nadu,Vellore,632319,1,0,0
09-06-2025,Tamil Nadu,Vellore,632404,4,0,0
09-06-2025,Tamil Nadu,Vellore,632501,1,3,0
09-06-2025,Tamil Nadu,Vellore,632602,4,3,0
09-06-2025,Tamil Nadu,Vellore,635651,1,2,0
09-06-2025,Tamil Nadu,Vellore,635652,3,0,0
09-06-2025,Tamil Nadu,Vellore,635654,0,2,0
09-06-2025,Tamil Nadu,Vellore,635802,1,1,0
09-06-2025,Tamil Nadu,Vellore,635851,2,2,0
10-06-2025,Tamil Nadu,Vellore,631002,0,1,0
10-06-2025,Tamil Nadu,Vellore,631004,2,0,0
10-06-2025,Tamil Nadu,Vellore,631051,2,1,0
10-06-2025,Tamil Nadu,Vellore,632004,1,1,0
10-06-2025,Tamil Nadu,Vellore,632006,3,0,0
10-06-2025,Tamil Nadu,Vellore,632057,1,0,0
10-06-2025,Tamil Nadu,Vellore,632202,5,0,0
10-06-2025,Tamil Nadu,Vellore,632403,3,1,0
10-06-2025,Tamil Nadu,Vellore,632504,0,1,0
10-06-2025,Tamil Nadu,Vellore,632506,2,1,0
10-06-2025,Tamil Nadu,Vellore,632510,1,0,0
10-06-2025,Tamil Nadu,Vellore,632517,1,0,0
10-06-2025,Tamil Nadu,Vellore,632518,1,0,0
10-06-2025,Tamil Nadu,Vellore,635653,5,0,0
10-06-2025,Tamil Nadu,Vellore,635805,2,0,0
10-06-2025,Tamil Nadu,Vellore,635810,5,5,0
11-06-2025,Tamil Nadu,Vellore,604407,1,0,0
11-06-2025,Tamil Nadu,Vellore,631001,1,0,0
11-06-2025,Tamil Nadu,Vellore,631003,1,0,0
11-06-2025,Tamil Nadu,Vellore,631005,1,0,0
11-06-2025,Tamil Nadu,Vellore,632107,1,1,0
11-06-2025,Tamil Nadu,Vellore,632202,1,0,0
11-06-2025,Tamil Nadu,Vellore,632403,1,1,0
11-06-2025,Tamil Nadu,Vellore,632505,2,3,0
11-06-2025,Tamil Nadu,Vellore,632531,2,0,0
11-06-2025,Tamil Nadu,Vellore,635602,1,0,0
11-06-2025,Tamil Nadu,Vellore,635804,2,2,0
11-06-2025,Tamil Nadu,Vellore,635806,1,2,0
11-06-2025,Tamil Nadu,Vellore,635815,1,0,0
11-06-2025,Tamil Nadu,Vellore,635851,0,1,0
11-06-2025,Tamil Nadu,Vellore,635854,1,1,0
11-06-2025,Tamil Nadu,Vellore,635901,1,0,0
12-06-2025,Tamil Nadu,Vellore,631051,1,0,0
12-06-2025,Tamil Nadu,Vellore,631101,1,0,0
12-06-2025,Tamil Nadu,Vellore,632007,2,1,0
12-06-2025,Tamil Nadu,Vellore,632312,1,0,0
12-06-2025,Tamil Nadu,Vellore,632501,2,0,0
12-06-2025,Tamil Nadu,Vellore,632502,1,0,0
12-06-2025,Tamil Nadu,Vellore,632506,1,0,0
12-06-2025,Tamil Nadu,Vellore,632512,2,0,0
12-06-2025,Tamil Nadu,Vellore,632517,3,0,0
12-06-2025,Tamil Nadu,Vellore,635601,0,2,0
12-06-2025,Tamil Nadu,Vellore,635754,0,2,0
12-06-2025,Tamil Nadu,Vellore,635810,6,0,0
12-06-2025,Tamil Nadu,Vellore,635852,1,0,0
12-06-2025,Tamil Nadu,Vellore,635853,1,0,0
13-06-2025,Tamil Nadu,Vellore,631005,0,1,0
13-06-2025,Tamil Nadu,Vellore,632007,1,0,0
13-06-2025,Tamil Nadu,Vellore,632103,0,1,0
13-06-2025,Tamil Nadu,Vellore,632209,1,0,0
13-06-2025,Tamil Nadu,Vellore,632405,3,0,0
13-06-2025,Tamil Nadu,Vellore,632507,1,0,0
13-06-2025,Tamil Nadu,Vellore,632518,1,0,0
13-06-2025,Tamil Nadu,Vellore,635602,2,1,0
13-06-2025,Tamil Nadu,Vellore,635651,2,0,0
13-06-2025,Tamil Nadu,Vellore,635654,2,0,0
13-06-2025,Tamil Nadu,Vellore,635655,1,1,0
13-06-2025,Tamil Nadu,Vellore,635802,0,1,0
13-06-2025,Tamil Nadu,Vellore,635806,3,0,0
13-06-2025,Tamil Nadu,Vellore,635809,0,1,0
13-06-2025,Tamil Nadu,Vellore,635814,1,0,0
13-06-2025,Tamil Nadu,Vellore,635854,1,0,0
15-06-2025,Tamil Nadu,Vellore,631003,1,0,0
15-06-2025,Tamil Nadu,Vellore,631005,1,0,0
15-06-2025,Tamil Nadu,Vellore,631151,1,0,0
15-06-2025,Tamil Nadu,Vellore,632512,1,0,0
15-06-2025,Tamil Nadu,Vellore,632602,2,0,0
16-06-2025,Tamil Nadu,Vellore,631002,1,1,0
16-06-2025,Tamil Nadu,Vellore,631051,1,0,0
16-06-2025,Tamil Nadu,Vellore,632004,1,0,0
16-06-2025,Tamil Nadu,Vellore,632013,1,0,0
16-06-2025,Tamil Nadu,Vellore,632106,3,0,0
16-06-2025,Tamil Nadu,Vellore,632114,2,0,0
16-06-2025,Tamil Nadu,Vellore,632202,2,2,0
16-06-2025,Tamil Nadu,Vellore,632312,1,0,0
16-06-2025,Tamil Nadu,Vellore,632401,2,2,0
16-06-2025,Tamil Nadu,Vellore,632406,1,0,0
16-06-2025,Tamil Nadu,Vellore,632501,3,4,0
16-06-2025,Tamil Nadu,Vellore,632517,1,1,0
16-06-2025,Tamil Nadu,Vellore,632518,0,1,0
16-06-2025,Tamil Nadu,Vellore,632602,1,0,0
16-06-2025,Tamil Nadu,Vellore,635810,4,2,0
16-06-2025,Tamil Nadu,Vellore,635901,2,0,0
14-06-2025,Tamil Nadu,Vellore,631002,2,1,0
14-06-2025,Tamil Nadu,Vellore,631004,1,0,0
14-06-2025,Tamil Nadu,Vellore,632006,4,2,0
14-06-2025,Tamil Nadu,Vellore,632059,1,1,0
14-06-2025,Tamil Nadu,Vellore,632114,0,1,0
14-06-2025,Tamil Nadu,Vellore,632502,1,0,0
14-06-2025,Tamil Nadu,Vellore,632508,8,3,0
14-06-2025,Tamil Nadu,Vellore,632513,5,0,0
14-06-2025,Tamil Nadu,Vellore,632531,11,1,0
14-06-2025,Tamil Nadu,Vellore,632602,0,1,0
14-06-2025,Tamil Nadu,Vellore,632603,1,1,0
14-06-2025,Tamil Nadu,Vellore,635651,2,0,0
14-06-2025,Tamil Nadu,Vellore,635751,1,0,0
14-06-2025,Tamil Nadu,Vellore,635754,1,1,0
14-06-2025,Tamil Nadu,Vellore,635802,1,1,0
18-06-2025,Tamil Nadu,Vellore,631001,1,0,0
18-06-2025,Tamil Nadu,Vellore,631003,1,2,0
18-06-2025,Tamil Nadu,Vellore,632008,2,0,0
18-06-2025,Tamil Nadu,Vellore,632011,2,0,0
18-06-2025,Tamil Nadu,Vellore,632012,1,1,0
18-06-2025,Tamil Nadu,Vellore,632106,1,1,0
18-06-2025,Tamil Nadu,Vellore,632319,1,0,0
18-06-2025,Tamil Nadu,Vellore,632510,0,2,0
18-06-2025,Tamil Nadu,Vellore,632518,0,1,0
18-06-2025,Tamil Nadu,Vellore,635802,4,0,0
18-06-2025,Tamil Nadu,Vellore,635806,1,0,0
19-06-2025,Tamil Nadu,Vellore,631005,1,0,0
19-06-2025,Tamil Nadu,Vellore,632001,3,0,0
19-06-2025,Tamil Nadu,Vellore,632004,1,0,0
19-06-2025,Tamil Nadu,Vellore,632011,1,0,0
19-06-2025,Tamil Nadu,Vellore,632201,1,1,0
19-06-2025,Tamil Nadu,Vellore,632401,1,0,0
19-06-2025,Tamil Nadu,Vellore,632509,6,1,0
19-06-2025,Tamil Nadu,Vellore,632517,2,0,0
19-06-2025,Tamil Nadu,Vellore,632518,2,0,0
19-06-2025,Tamil Nadu,Vellore,632602,2,1,0
19-06-2025,Tamil Nadu,Vellore,632603,0,1,0
19-06-2025,Tamil Nadu,Vellore,635602,2,1,0
19-06-2025,Tamil Nadu,Vellore,635653,1,0,0
19-06-2025,Tamil Nadu,Vellore,635801,0,2,0
19-06-2025,Tamil Nadu,Vellore,635802,3,1,0
19-06-2025,Tamil Nadu,Vellore,635811,1,2,0
19-06-2025,Tamil Nadu,Vellore,635901,2,1,0
17-06-2025,Tamil Nadu,Vellore,631002,0,1,0
17-06-2025,Tamil Nadu,Vellore,631052,4,5,0
17-06-2025,Tamil Nadu,Vellore,631151,0,1,0
17-06-2025,Tamil Nadu,Vellore,632002,1,0,0
17-06-2025,Tamil Nadu,Vellore,632007,4,0,0
17-06-2025,Tamil Nadu,Vellore,632202,1,0,0
17-06-2025,Tamil Nadu,Vellore,632404,1,0,0
17-06-2025,Tamil Nadu,Vellore,632509,2,1,0
17-06-2025,Tamil Nadu,Vellore,632513,5,3,0
17-06-2025,Tamil Nadu,Vellore,632601,1,3,0
17-06-2025,Tamil Nadu,Vellore,635602,1,0,0
17-06-2025,Tamil Nadu,Vellore,635710,1,0,0
17-06-2025,Tamil Nadu,Vellore,635752,0,1,0
17-06-2025,Tamil Nadu,Vellore,635801,0,1,0
17-06-2025,Tamil Nadu,Vellore,635809,3,0,0
17-06-2025,Tamil Nadu,Vellore,635852,1,1,0
01-06-2025,Tamil Nadu,Vellore,632001,108,15,14
01-09-2025,Tamil Nadu,Vellore,631102,4,1,0
01-09-2025,Tamil Nadu,Vellore,632004,3,0,0
01-09-2025,Tamil Nadu,Vellore,632104,1,0,0
01-09-2025,Tamil Nadu,Vellore,632204,1,0,0
01-09-2025,Tamil Nadu,Vellore,632209,1,0,0
01-09-2025,Tamil Nadu,Vellore,632405,0,1,0
01-09-2025,Tamil Nadu,Vellore,632602,5,0,0
01-09-2025,Tamil Nadu,Vellore,635651,1,0,0
01-09-2025,Tamil Nadu,Vellore,635809,3,1,0
01-09-2025,Tamil Nadu,Vellore,635851,4,0,0
01-09-2025,Tamil Nadu,Vellore,635852,1,0,0
03-09-2025,Tamil Nadu,Vellore,632002,2,0,0
03-09-2025,Tamil Nadu,Vellore,632009,3,0,0
03-09-2025,Tamil Nadu,Vellore,632503,1,0,0
03-09-2025,Tamil Nadu,Vellore,632506,1,1,0
03-09-2025,Tamil Nadu,Vellore,632519,1,1,0
03-09-2025,Tamil Nadu,Vellore,635601,2,0,0
03-09-2025,Tamil Nadu,Vellore,635754,6,2,0
02-09-2025,Tamil Nadu,Vellore,632311,1,0,0
02-09-2025,Tamil Nadu,Vellore,632508,1,0,0
02-09-2025,Tamil Nadu,Vellore,632510,2,0,0
02-09-2025,Tamil Nadu,Vellore,632517,1,0,0
02-09-2025,Tamil Nadu,Vellore,632601,1,0,0
02-09-2025,Tamil Nadu,Vellore,635655,1,0,0
02-09-2025,Tamil Nadu,Vellore,635751,2,1,0
02-09-2025,Tamil Nadu,Vellore,635752,3,0,0
02-09-2025,Tamil Nadu,Vellore,635801,1,0,0
02-09-2025,Tamil Nadu,Vellore,635802,1,2,0
07-09-2025,Tamil Nadu,Vellore,631001,1,0,0
06-09-2025,Tamil Nadu,Vellore,632013,2,0,0
06-09-2025,Tamil Nadu,Vellore,632014,4,1,0
06-09-2025,Tamil Nadu,Vellore,632058,1,0,0
06-09-2025,Tamil Nadu,Vellore,632103,1,0,0
06-09-2025,Tamil Nadu,Vellore,632106,2,0,0
06-09-2025,Tamil Nadu,Vellore,632113,1,0,0
06-09-2025,Tamil Nadu,Vellore,632503,1,0,0
06-09-2025,Tamil Nadu,Vellore,632517,2,0,0
06-09-2025,Tamil Nadu,Vellore,632603,1,0,0
06-09-2025,Tamil Nadu,Vellore,635801,1,1,0
06-09-2025,Tamil Nadu,Vellore,635854,0,1,0
04-09-2025,Tamil Nadu,Vellore,632009,2,0,0
04-09-2025,Tamil Nadu,Vellore,632104,1,0,0
04-09-2025,Tamil Nadu,Vellore,632401,2,0,0
04-09-2025,Tamil Nadu,Vellore,632512,3,1,0
04-09-2025,Tamil Nadu,Vellore,632515,1,0,0
04-09-2025,Tamil Nadu,Vellore,635602,2,0,0
04-09-2025,Tamil Nadu,Vellore,635655,1,0,0
04-09-2025,Tamil Nadu,Vellore,635754,2,0,0
04-09-2025,Tamil Nadu,Vellore,635810,10,0,0
09-09-2025,Tamil Nadu,Vellore,631051,0,1,0
09-09-2025,Tamil Nadu,Vellore,632004,1,0,0
09-09-2025,Tamil Nadu,Vellore,632008,0,1,0
09-09-2025,Tamil Nadu,Vellore,632012,2,0,0
09-09-2025,Tamil Nadu,Vellore,632101,2,0,0
09-09-2025,Tamil Nadu,Vellore,632113,1,0,0
09-09-2025,Tamil Nadu,Vellore,632319,2,0,0
09-09-2025,Tamil Nadu,Vellore,632501,2,0,0
09-09-2025,Tamil Nadu,Vellore,632509,8,0,0
09-09-2025,Tamil Nadu,Vellore,632510,3,0,0
09-09-2025,Tamil Nadu,Vellore,632517,1,0,0
09-09-2025,Tamil Nadu,Vellore,635652,4,0,0
09-09-2025,Tamil Nadu,Vellore,635653,3,0,0
09-09-2025,Tamil Nadu,Vellore,635801,4,0,0
08-09-2025,Tamil Nadu,Vellore,632001,7,0,0
08-09-2025,Tamil Nadu,Vellore,632503,2,0,0
08-09-2025,Tamil Nadu,Vellore,632505,4,0,0
08-09-2025,Tamil Nadu,Vellore,632507,3,1,0
08-09-2025,Tamil Nadu,Vellore,632509,4,0,0
08-09-2025,Tamil Nadu,Vellore,632510,1,0,0
08-09-2025,Tamil Nadu,Vellore,632513,2,0,0
08-09-2025,Tamil Nadu,Vellore,635752,1,0,0
08-09-2025,Tamil Nadu,Vellore,635810,2,0,0
